filename,word,type,description
8000-senior-high-school-words.md,invasive species,Environmental Science & Sustainability,A non-native organism that spreads rapidly and harms the local ecosystem
8000-senior-high-school-words.md,leachate,Environmental Science & Sustainability,"Liquid that drains from a landfill, often containing dissolved contaminants"
8000-senior-high-school-words.md,methane,Environmental Science & Sustainability,A potent greenhouse gas produced by decomposition and livestock
8000-senior-high-school-words.md,monoculture,Environmental Science & Sustainability,The agricultural practice of growing a single crop on a large area
8000-senior-high-school-words.md,nitrogen cycle,Environmental Science & Sustainability,The natural process by which nitrogen circulates through the environment
8000-senior-high-school-words.md,non-renewable,Environmental Science & Sustainability,Describing resources that cannot be replenished once used up
8000-senior-high-school-words.md,overfishing,Environmental Science & Sustainability,Catching so many fish that the population cannot recover
8000-senior-high-school-words.md,ozone layer,Environmental Science & Sustainability,A region of the atmosphere that absorbs harmful ultraviolet radiation
8000-senior-high-school-words.md,peat,Environmental Science & Sustainability,"Partially decomposed plant material found in wetlands, used as fuel"
8000-senior-high-school-words.md,permafrost,Environmental Science & Sustainability,Ground that remains frozen for two or more consecutive years
8000-senior-high-school-words.md,poaching,Environmental Science & Sustainability,The illegal hunting or capturing of wild animals
8000-senior-high-school-words.md,rainforest,Environmental Science & Sustainability,"A dense forest with high rainfall, rich in biodiversity"
8000-senior-high-school-words.md,recycling,Environmental Science & Sustainability,The process of converting waste materials into reusable products
8000-senior-high-school-words.md,sludge,Environmental Science & Sustainability,"Thick, soft, wet mud or waste material from industrial or sewage processing"
8000-senior-high-school-words.md,stratosphere,Environmental Science & Sustainability,"The layer of the atmosphere above the troposphere, containing the ozone layer"
8000-senior-high-school-words.md,subsidence,Environmental Science & Sustainability,"The gradual sinking of land, often caused by excessive groundwater extraction"
8000-senior-high-school-words.md,thermal pollution,Environmental Science & Sustainability,The harmful release of heated water into natural bodies of water
8000-senior-high-school-words.md,topsoil,Environmental Science & Sustainability,"The uppermost layer of soil, richest in nutrients and organic matter"
8000-senior-high-school-words.md,water purification,Environmental Science & Sustainability,The process of removing contaminants from water to make it safe
8000-senior-high-school-words.md,zooplankton,Environmental Science & Sustainability,Tiny animals that drift in water and form a key part of aquatic food chains
8000-senior-high-school-words.md,abiotic,Environmental Science & Sustainability,Relating to non-living physical and chemical factors in an environment
8000-senior-high-school-words.md,biotic,Environmental Science & Sustainability,Relating to living organisms in an environment
8000-senior-high-school-words.md,mutualism,Environmental Science & Sustainability,A relationship between two species in which both benefit
8000-senior-high-school-words.md,parasitism,Environmental Science & Sustainability,A relationship in which one organism benefits at the expense of another
8000-senior-high-school-words.md,trophic level,Environmental Science & Sustainability,The position an organism occupies in a food chain
8000-senior-high-school-words.md,decomposer,Environmental Science & Sustainability,An organism that breaks down dead organic material
8000-senior-high-school-words.md,niche,Environmental Science & Sustainability,The role and position a species has in its environment
8000-senior-high-school-words.md,succession,Environmental Science & Sustainability,The gradual process of change in an ecosystem over time
8000-senior-high-school-words.md,biodiversity hotspot,Environmental Science & Sustainability,A region with a high level of endemic species under threat
8000-senior-high-school-words.md,carbon cycle,Environmental Science & Sustainability,The process by which carbon moves through Earth's systems
8000-senior-high-school-words.md,carrying capacity,Environmental Science & Sustainability,The maximum population an environment can sustain indefinitely
8000-senior-high-school-words.md,condensation,Environmental Science & Sustainability,The process by which water vapor turns into liquid water
8000-senior-high-school-words.md,evaporation,Environmental Science & Sustainability,The process by which liquid water turns into water vapor
8000-senior-high-school-words.md,transpiration,Environmental Science & Sustainability,The release of water vapor from plant leaves into the atmosphere
8000-senior-high-school-words.md,water cycle,Environmental Science & Sustainability,The continuous movement of water through Earth's systems
8000-senior-high-school-words.md,biomagnification,Environmental Science & Sustainability,The increasing concentration of a toxin as it moves up the food chain
8000-senior-high-school-words.md,commensalism,Environmental Science & Sustainability,A relationship where one organism benefits and the other is unaffected
8000-senior-high-school-words.md,ecosystem services,Environmental Science & Sustainability,The benefits that humans receive from natural ecosystems
8000-senior-high-school-words.md,environmental degradation,Environmental Science & Sustainability,The deterioration of the environment through depletion of resources
8000-senior-high-school-words.md,food security,Environmental Science & Sustainability,The state of having reliable access to sufficient and nutritious food
8000-senior-high-school-words.md,heavy metal,Environmental Science & Sustainability,A dense metallic element that can be toxic to living organisms
8000-senior-high-school-words.md,incineration,Environmental Science & Sustainability,The destruction of waste by burning at high temperatures
8000-senior-high-school-words.md,marine ecosystem,Environmental Science & Sustainability,The network of living organisms in ocean environments
8000-senior-high-school-words.md,nutrient cycle,Environmental Science & Sustainability,The movement and exchange of nutrients through an ecosystem
8000-senior-high-school-words.md,old-growth forest,Environmental Science & Sustainability,A forest that has developed over a long period without significant disturbance
8000-senior-high-school-words.md,organic matter,Environmental Science & Sustainability,"Material derived from living organisms, important for soil health"
8000-senior-high-school-words.md,overpopulation,Environmental Science & Sustainability,A situation where the number of people exceeds resources
8000-senior-high-school-words.md,phosphorus cycle,Environmental Science & Sustainability,"The movement of phosphorus through the lithosphere, hydrosphere, and biosphere"
8000-senior-high-school-words.md,photodegradation,Environmental Science & Sustainability,"The breakdown of materials by exposure to light, especially sunlight"
8000-senior-high-school-words.md,salinization,Environmental Science & Sustainability,"The accumulation of salts in soil, often from improper irrigation"
8000-senior-high-school-words.md,silviculture,Environmental Science & Sustainability,The practice of managing the growth and health of forests
8000-senior-high-school-words.md,stormwater,Environmental Science & Sustainability,"Rainwater that flows over surfaces during storms, often carrying pollutants"
8000-senior-high-school-words.md,sustainable development,Environmental Science & Sustainability,Development that meets present needs without compromising future resources
8000-senior-high-school-words.md,terracing,Environmental Science & Sustainability,Creating level areas on slopes to reduce erosion and manage water flow
8000-senior-high-school-words.md,wastewater treatment,Environmental Science & Sustainability,The process of cleaning used water before returning it to the environment
8000-senior-high-school-words.md,windbreak,Environmental Science & Sustainability,A barrier of trees or shrubs planted to reduce wind speed and erosion
8000-senior-high-school-words.md,xeriscaping,Environmental Science & Sustainability,Landscaping that reduces or eliminates the need for irrigation
8000-senior-high-school-words.md,bioremediation,Environmental Science & Sustainability,Using living organisms to clean up contaminated environments
8000-senior-high-school-words.md,cap and trade,Environmental Science & Sustainability,A system that sets a limit on emissions and allows trading of permits
8000-senior-high-school-words.md,circular economy,Environmental Science & Sustainability,An economic system aimed at eliminating waste through reuse and recycling
8000-senior-high-school-words.md,climate refugee,Environmental Science & Sustainability,A person displaced from their home due to climate-related events
8000-senior-high-school-words.md,ecological restoration,Environmental Science & Sustainability,The process of assisting the recovery of a degraded ecosystem
8000-senior-high-school-words.md,energy efficiency,Environmental Science & Sustainability,Using less energy to perform the same task or produce the same result
8000-senior-high-school-words.md,green infrastructure,Environmental Science & Sustainability,"Natural systems used to manage water, reduce heat, and improve urban environments"
8000-senior-high-school-words.md,life cycle assessment,Environmental Science & Sustainability,Evaluating the environmental impact of a product from creation to disposal
8000-senior-high-school-words.md,mangrove,Environmental Science & Sustainability,Tropical trees growing in coastal waters that protect shorelines and support biodiversity
8000-senior-high-school-words.md,net zero,Environmental Science & Sustainability,Achieving a balance between greenhouse gas emissions and removal
8000-senior-high-school-words.md,off-grid,Environmental Science & Sustainability,"Not connected to or served by a public utility, especially electricity"
8000-senior-high-school-words.md,carbon offset,Environmental Science & Sustainability,A reduction in emissions to compensate for emissions made elsewhere
8000-senior-high-school-words.md,tidal energy,Environmental Science & Sustainability,Energy generated from the movement of ocean tides
8000-senior-high-school-words.md,food mile,Environmental Science & Sustainability,The distance food is transported from producer to consumer
8000-senior-high-school-words.md,greenwashing,Environmental Science & Sustainability,Misleading claims about the environmental benefits of a product or practice
8000-senior-high-school-words.md,upcycling,Environmental Science & Sustainability,Reusing discarded materials to create products of higher value
8000-senior-high-school-words.md,fossil record,Environmental Science & Sustainability,The collection of fossils that documents the history of life on Earth
8000-senior-high-school-words.md,carbon sink,Environmental Science & Sustainability,A natural or artificial reservoir that absorbs and stores carbon dioxide
8000-senior-high-school-words.md,brownfield,Environmental Science & Sustainability,Previously developed land that may be contaminated and available for reuse
8000-senior-high-school-words.md,greenfield,Environmental Science & Sustainability,Undeveloped land considered for new construction or projects
8000-senior-high-school-words.md,biogas,Environmental Science & Sustainability,A mixture of gases produced by the breakdown of organic matter without oxygen
8000-senior-high-school-words.md,clearcutting,Environmental Science & Sustainability,The forestry practice of harvesting all trees in a given area
8000-senior-high-school-words.md,compostable,Environmental Science & Sustainability,Capable of being decomposed into natural elements in a compost environment
8000-senior-high-school-words.md,conservation easement,Environmental Science & Sustainability,A legal agreement limiting land use to protect its environmental value
8000-senior-high-school-words.md,dredging,Environmental Science & Sustainability,The removal of sediments from the bottom of water bodies
8000-senior-high-school-words.md,ecological niche,Environmental Science & Sustainability,The specific role and set of conditions an organism requires in its ecosystem
8000-senior-high-school-words.md,fallow,Environmental Science & Sustainability,Farmland left unseeded for a period to restore its fertility
8000-senior-high-school-words.md,green belt,Environmental Science & Sustainability,An area of open land around a city where building is restricted
8000-senior-high-school-words.md,humus,Environmental Science & Sustainability,Dark organic material in soil formed by the decomposition of plant and animal matter
8000-senior-high-school-words.md,migratory,Environmental Science & Sustainability,Relating to animals that move from one region to another seasonally
8000-senior-high-school-words.md,nitrate,Environmental Science & Sustainability,A chemical compound often found in fertilizers that can pollute water
8000-senior-high-school-words.md,silt,Environmental Science & Sustainability,"Fine sediment deposited by water, often clogging waterways"
8000-senior-high-school-words.md,sustainable agriculture,Environmental Science & Sustainability,Farming methods that protect the environment and maintain productivity long-term
8000-senior-high-school-words.md,thermal energy,Environmental Science & Sustainability,"Energy derived from heat, including geothermal sources"
8000-senior-high-school-words.md,volatile organic compound,Environmental Science & Sustainability,Chemicals that easily become vapors or gases and can harm health
8000-senior-high-school-words.md,water footprint,Environmental Science & Sustainability,The total volume of freshwater used to produce goods and services
8000-senior-high-school-words.md,bioindicator,Environmental Science & Sustainability,An organism used to assess the health of an environment
8000-senior-high-school-words.md,cogeneration,Environmental Science & Sustainability,The simultaneous production of electricity and useful heat from the same source
8000-senior-high-school-words.md,cross-pollination,Environmental Science & Sustainability,The transfer of pollen from one plant to the flower of a different plant
8000-senior-high-school-words.md,effluent treatment,Environmental Science & Sustainability,The process of cleaning industrial liquid waste before discharge
8000-senior-high-school-words.md,emission standard,Environmental Science & Sustainability,Legal limits on the amount of pollutants released into the atmosphere
8000-senior-high-school-words.md,feedstock,Environmental Science & Sustainability,Raw material used in industrial processes or energy production
8000-senior-high-school-words.md,floodplain,Environmental Science & Sustainability,A flat area of land next to a river that is prone to flooding
8000-senior-high-school-words.md,habitat loss,Environmental Science & Sustainability,The destruction or reduction of a natural living environment for organisms
8000-senior-high-school-words.md,life-cycle,Environmental Science & Sustainability,The series of stages through which an organism or product passes
8000-senior-high-school-words.md,mitigation,Environmental Science & Sustainability,Actions taken to reduce the severity of something harmful
8000-senior-high-school-words.md,renewable resource,Environmental Science & Sustainability,A natural resource that can be replenished over time
8000-senior-high-school-words.md,sustainability index,Environmental Science & Sustainability,A metric used to measure how sustainable a practice or system is
8000-senior-high-school-words.md,a priori,Philosophy of Science & Critical Thinking,Knowledge or reasoning that is independent of experience
8000-senior-high-school-words.md,a posteriori,Philosophy of Science & Critical Thinking,Knowledge or reasoning derived from observation or experience
8000-senior-high-school-words.md,abduction,Philosophy of Science & Critical Thinking,A form of reasoning that infers the best explanation for observed facts
8000-senior-high-school-words.md,abstraction,Philosophy of Science & Critical Thinking,The process of considering something independently of its specific details
8000-senior-high-school-words.md,ad hominem,Philosophy of Science & Critical Thinking,An argument that attacks the person rather than the position they hold
8000-senior-high-school-words.md,affirm,Philosophy of Science & Critical Thinking,To state something positively or assert it as true
8000-senior-high-school-words.md,analytic,Philosophy of Science & Critical Thinking,Relating to logical analysis or breaking something into components
8000-senior-high-school-words.md,anomaly,Philosophy of Science & Critical Thinking,"Something that deviates from what is standard, normal, or expected"
8000-senior-high-school-words.md,antithesis,Philosophy of Science & Critical Thinking,A direct contrast or opposition to something
8000-senior-high-school-words.md,aphorism,Philosophy of Science & Critical Thinking,"A short, clever statement expressing a general truth or principle"
8000-senior-high-school-words.md,appeal to authority,Philosophy of Science & Critical Thinking,A fallacy of using an authority figure's opinion as evidence
8000-senior-high-school-words.md,archetype,Philosophy of Science & Critical Thinking,A very typical example or original model of something
8000-senior-high-school-words.md,axiom,Philosophy of Science & Critical Thinking,A statement or principle widely accepted as self-evidently true
8000-senior-high-school-words.md,burden of proof,Philosophy of Science & Critical Thinking,The obligation to prove one's assertion is correct
8000-senior-high-school-words.md,causation,Philosophy of Science & Critical Thinking,The relationship between cause and effect
8000-senior-high-school-words.md,certainty,Philosophy of Science & Critical Thinking,The state of being completely sure about something
8000-senior-high-school-words.md,circular reasoning,Philosophy of Science & Critical Thinking,A logical fallacy where the conclusion is used as a premise
8000-senior-high-school-words.md,claim,Philosophy of Science & Critical Thinking,A statement asserting something to be true
8000-senior-high-school-words.md,cognitive bias,Philosophy of Science & Critical Thinking,A systematic error in thinking that affects decisions and judgments
8000-senior-high-school-words.md,coherentism,Philosophy of Science & Critical Thinking,The theory that beliefs are justified by their coherence with other beliefs
8000-senior-high-school-words.md,conclusion,Philosophy of Science & Critical Thinking,A judgment reached after reasoning or examining evidence
8000-senior-high-school-words.md,confirmation bias,Philosophy of Science & Critical Thinking,The tendency to search for information that confirms existing beliefs
8000-senior-high-school-words.md,conjecture,Philosophy of Science & Critical Thinking,An opinion or conclusion formed without sufficient evidence
8000-senior-high-school-words.md,contingency,Philosophy of Science & Critical Thinking,The state of depending on uncertain conditions or events
8000-senior-high-school-words.md,contradiction,Philosophy of Science & Critical Thinking,A combination of statements or ideas that oppose each other
8000-senior-high-school-words.md,control group,Philosophy of Science & Critical Thinking,The group in an experiment that does not receive the treatment
8000-senior-high-school-words.md,correlation,Philosophy of Science & Critical Thinking,A mutual relationship or connection between two things
8000-senior-high-school-words.md,counterexample,Philosophy of Science & Critical Thinking,An example that disproves a statement or theory
8000-senior-high-school-words.md,counterfactual,Philosophy of Science & Critical Thinking,Relating to what has not happened but could have happened
8000-senior-high-school-words.md,credence,Philosophy of Science & Critical Thinking,Belief in or acceptance of something as true
8000-senior-high-school-words.md,deduction,Philosophy of Science & Critical Thinking,Reasoning from general principles to specific conclusions
8000-senior-high-school-words.md,defeasible,Philosophy of Science & Critical Thinking,Open to being overturned or invalidated by new evidence
8000-senior-high-school-words.md,demonstration,Philosophy of Science & Critical Thinking,The act of showing or proving something clearly
8000-senior-high-school-words.md,dialectic,Philosophy of Science & Critical Thinking,A method of reasoning through dialogue and the exchange of opposing views
8000-senior-high-school-words.md,disclaimer,Philosophy of Science & Critical Thinking,A statement that limits responsibility or denies a claim
8000-senior-high-school-words.md,disposition,Philosophy of Science & Critical Thinking,A person's inherent tendency or inclination
8000-senior-high-school-words.md,dissent,Philosophy of Science & Critical Thinking,Disagreement with an official or widely held view
8000-senior-high-school-words.md,double-blind,Philosophy of Science & Critical Thinking,An experiment where neither participants nor researchers know group assignments
8000-senior-high-school-words.md,Dunning-Kruger effect,Philosophy of Science & Critical Thinking,A cognitive bias where people with low ability overestimate their competence
8000-senior-high-school-words.md,empiricism,Philosophy of Science & Critical Thinking,The theory that knowledge comes primarily from sensory experience
8000-senior-high-school-words.md,epistemology,Philosophy of Science & Critical Thinking,The branch of philosophy concerned with the nature of knowledge
8000-senior-high-school-words.md,equivocation,Philosophy of Science & Critical Thinking,The use of ambiguous language to conceal the truth or mislead
8000-senior-high-school-words.md,ergo,Philosophy of Science & Critical Thinking,"A Latin word meaning ""therefore,"" used in logical arguments"
8000-senior-high-school-words.md,error,Philosophy of Science & Critical Thinking,A mistake or inaccuracy in reasoning or measurement
8000-senior-high-school-words.md,ethical,Philosophy of Science & Critical Thinking,Relating to moral principles and standards of behavior
8000-senior-high-school-words.md,evidence-based,Philosophy of Science & Critical Thinking,Supported by data from well-designed research and studies
8000-senior-high-school-words.md,explanatory,Philosophy of Science & Critical Thinking,Serving to clarify or account for something
8000-senior-high-school-words.md,extrapolation,Philosophy of Science & Critical Thinking,Extending known data or experience to make predictions beyond it
8000-senior-high-school-words.md,fallacy,Philosophy of Science & Critical Thinking,A mistaken belief or flawed reasoning in an argument
8000-senior-high-school-words.md,falsifiable,Philosophy of Science & Critical Thinking,Capable of being proven wrong through observation or experiment
8000-senior-high-school-words.md,first principles,Philosophy of Science & Critical Thinking,The most basic assumptions that cannot be deduced from other assumptions
8000-senior-high-school-words.md,foundationalism,Philosophy of Science & Critical Thinking,"The belief that knowledge rests on basic, self-evident truths"
8000-senior-high-school-words.md,generalization,Philosophy of Science & Critical Thinking,A broad statement or principle derived from specific observations
8000-senior-high-school-words.md,heuristic,Philosophy of Science & Critical Thinking,A practical problem-solving approach that may not be perfect but is sufficient
8000-senior-high-school-words.md,hindsight bias,Philosophy of Science & Critical Thinking,The tendency to see past events as having been predictable
8000-senior-high-school-words.md,holism,Philosophy of Science & Critical Thinking,"The idea that systems should be understood as wholes, not just as parts"
8000-senior-high-school-words.md,humility,Philosophy of Science & Critical Thinking,The quality of having a modest view of one's own importance
8000-senior-high-school-words.md,impartial,Philosophy of Science & Critical Thinking,Treating all sides equally; not favoring one over another
8000-senior-high-school-words.md,implication,Philosophy of Science & Critical Thinking,A conclusion that can be drawn from something not explicitly stated
8000-senior-high-school-words.md,induction,Philosophy of Science & Critical Thinking,Reasoning from specific observations to general principles
8000-senior-high-school-words.md,infallible,Philosophy of Science & Critical Thinking,Incapable of making mistakes or being wrong
8000-senior-high-school-words.md,inference,Philosophy of Science & Critical Thinking,A conclusion reached on the basis of evidence and reasoning
8000-senior-high-school-words.md,intellectual,Philosophy of Science & Critical Thinking,Relating to the use of the mind for reasoning and understanding
8000-senior-high-school-words.md,justification,Philosophy of Science & Critical Thinking,The action of showing something to be right or reasonable
8000-senior-high-school-words.md,logical positivism,Philosophy of Science & Critical Thinking,A philosophy holding that only verifiable statements are meaningful
8000-senior-high-school-words.md,mechanism,Philosophy of Science & Critical Thinking,The process by which something takes place or is brought about
8000-senior-high-school-words.md,meta-analysis,Philosophy of Science & Critical Thinking,A statistical method combining results from multiple studies
8000-senior-high-school-words.md,methodology,Philosophy of Science & Critical Thinking,A system of methods used in a particular area of study or activity
8000-senior-high-school-words.md,model,Philosophy of Science & Critical Thinking,A simplified representation used to explain or predict phenomena
8000-senior-high-school-words.md,modus ponens,Philosophy of Science & Critical Thinking,"A logical rule stating that if P implies Q and P is true, then Q is true"
8000-senior-high-school-words.md,modus tollens,Philosophy of Science & Critical Thinking,"A logical rule stating that if P implies Q and Q is false, then P is false"
8000-senior-high-school-words.md,naturalistic fallacy,Philosophy of Science & Critical Thinking,The error of arguing that what is natural is automatically good
8000-senior-high-school-words.md,Occam's razor,Philosophy of Science & Critical Thinking,The principle that the simplest explanation is usually the best
8000-senior-high-school-words.md,operationalize,Philosophy of Science & Critical Thinking,To define a concept in measurable and testable terms
8000-senior-high-school-words.md,paradigm shift,Philosophy of Science & Critical Thinking,A fundamental change in the basic concepts of a field of study
8000-senior-high-school-words.md,parsimony,Philosophy of Science & Critical Thinking,The principle of using the fewest assumptions to explain something
8000-senior-high-school-words.md,placebo effect,Philosophy of Science & Critical Thinking,An improvement in condition caused by belief in a treatment rather than the treatment itself
8000-senior-high-school-words.md,postulate,Philosophy of Science & Critical Thinking,A statement assumed to be true as the basis for reasoning
8000-senior-high-school-words.md,pragmatism,Philosophy of Science & Critical Thinking,A philosophy that evaluates ideas by their practical consequences
8000-senior-high-school-words.md,predicate,Philosophy of Science & Critical Thinking,The part of a statement that says something about the subject
8000-senior-high-school-words.md,prediction,Philosophy of Science & Critical Thinking,A statement about what will happen in the future based on evidence
8000-senior-high-school-words.md,premise,Philosophy of Science & Critical Thinking,A statement assumed to be true from which a conclusion is drawn
8000-senior-high-school-words.md,presupposition,Philosophy of Science & Critical Thinking,Something assumed beforehand as the basis for an argument
8000-senior-high-school-words.md,proposition,Philosophy of Science & Critical Thinking,A statement or assertion that can be true or false
8000-senior-high-school-words.md,rationality,Philosophy of Science & Critical Thinking,"The quality of being based on clear, logical reasoning"
8000-senior-high-school-words.md,reasoning,Philosophy of Science & Critical Thinking,The process of thinking about something in a logical way
8000-senior-high-school-words.md,reductionism,Philosophy of Science & Critical Thinking,The practice of explaining complex phenomena by simpler principles
8000-senior-high-school-words.md,refutation,Philosophy of Science & Critical Thinking,The act of proving a statement or theory to be wrong
8000-senior-high-school-words.md,replication,Philosophy of Science & Critical Thinking,The repeating of an experiment to verify its results
8000-senior-high-school-words.md,rigor,Philosophy of Science & Critical Thinking,The quality of being extremely thorough and careful in research
8000-senior-high-school-words.md,sample size,Philosophy of Science & Critical Thinking,The number of individuals or observations included in a study
8000-senior-high-school-words.md,scientific method,Philosophy of Science & Critical Thinking,"A systematic process of observation, hypothesis, experimentation, and conclusion"
8000-senior-high-school-words.md,scrutiny,Philosophy of Science & Critical Thinking,Critical observation or examination of something
8000-senior-high-school-words.md,self-evident,Philosophy of Science & Critical Thinking,Obvious and needing no proof or explanation
8000-senior-high-school-words.md,skepticism,Philosophy of Science & Critical Thinking,An attitude of doubt toward claims not supported by evidence
8000-senior-high-school-words.md,soundness,Philosophy of Science & Critical Thinking,The quality of an argument being both valid and having true premises
8000-senior-high-school-words.md,straw man,Philosophy of Science & Critical Thinking,A fallacy of misrepresenting someone's argument to make it easier to attack
8000-senior-high-school-words.md,subjectivity,Philosophy of Science & Critical Thinking,The quality of being based on personal feelings rather than facts
8000-senior-high-school-words.md,sufficient,Philosophy of Science & Critical Thinking,Enough to meet a need or achieve a purpose
8000-senior-high-school-words.md,synthesis,Philosophy of Science & Critical Thinking,The combination of ideas to form a theory or system
8000-senior-high-school-words.md,tautology,Philosophy of Science & Critical Thinking,A statement that is true by definition and provides no new information
8000-senior-high-school-words.md,testable,Philosophy of Science & Critical Thinking,Capable of being tested through experiment or observation
8000-senior-high-school-words.md,thought experiment,Philosophy of Science & Critical Thinking,A hypothetical scenario used to explore the consequences of an idea
8000-senior-high-school-words.md,validity,Philosophy of Science & Critical Thinking,The quality of an argument whose conclusion logically follows from its premises
8000-senior-high-school-words.md,verification,Philosophy of Science & Critical Thinking,The process of establishing the truth or accuracy of something
8000-senior-high-school-words.md,objectivity,Philosophy of Science & Critical Thinking,The quality of being based on facts rather than personal feelings
8000-senior-high-school-words.md,dependent variable,Philosophy of Science & Critical Thinking,The factor measured in an experiment that responds to changes
8000-senior-high-school-words.md,independent variable,Philosophy of Science & Critical Thinking,The factor deliberately changed in an experiment
8000-senior-high-school-words.md,qualitative,Philosophy of Science & Critical Thinking,"Relating to the nature or characteristics of something, not its quantity"
8000-senior-high-school-words.md,quantitative,Philosophy of Science & Critical Thinking,Relating to measurement and numerical data
8000-senior-high-school-words.md,anecdotal,Philosophy of Science & Critical Thinking,Based on personal accounts rather than systematic evidence
8000-senior-high-school-words.md,causal,Philosophy of Science & Critical Thinking,Relating to or acting as a cause of something
8000-senior-high-school-words.md,deductive,Philosophy of Science & Critical Thinking,Characterized by reasoning from general to specific
8000-senior-high-school-words.md,inductive,Philosophy of Science & Critical Thinking,Characterized by reasoning from specific to general
8000-senior-high-school-words.md,empirical,Philosophy of Science & Critical Thinking,Based on observation or experience rather than theory
8000-senior-high-school-words.md,ambiguity,Philosophy of Science & Critical Thinking,The quality of being open to more than one interpretation
8000-senior-high-school-words.md,arbitrary,Philosophy of Science & Critical Thinking,Based on random choice rather than reason
8000-senior-high-school-words.md,categorical,Philosophy of Science & Critical Thinking,Unqualified and unconditional; without exceptions
8000-senior-high-school-words.md,compelling,Philosophy of Science & Critical Thinking,Evoking strong interest or attention; convincing
8000-senior-high-school-words.md,conceptual,Philosophy of Science & Critical Thinking,Relating to abstract ideas or general notions
8000-senior-high-school-words.md,contextual,Philosophy of Science & Critical Thinking,Depending on the circumstances surrounding an event or statement
8000-senior-high-school-words.md,credibility,Philosophy of Science & Critical Thinking,The quality of being trusted and believed in
8000-senior-high-school-words.md,critical thinking,Philosophy of Science & Critical Thinking,The objective analysis and evaluation of issues to form a judgment
8000-senior-high-school-words.md,debunk,Philosophy of Science & Critical Thinking,"To expose the falseness of a myth, idea, or belief"
8000-senior-high-school-words.md,disprove,Philosophy of Science & Critical Thinking,To prove that something is false
8000-senior-high-school-words.md,dogmatic,Philosophy of Science & Critical Thinking,Inclined to impose personal beliefs on others without considering alternatives
8000-senior-high-school-words.md,elucidate,Philosophy of Science & Critical Thinking,To make something clear by explaining it in more detail
8000-senior-high-school-words.md,existential,Philosophy of Science & Critical Thinking,Relating to human existence and the meaning of life
8000-senior-high-school-words.md,fallacious,Philosophy of Science & Critical Thinking,Based on mistaken beliefs or unsound arguments
8000-senior-high-school-words.md,fundamental,Philosophy of Science & Critical Thinking,Forming a necessary base or core; of central importance
8000-senior-high-school-words.md,hypothetical,Philosophy of Science & Critical Thinking,Supposed but not necessarily true; based on a possible situation
8000-senior-high-school-words.md,innate,Philosophy of Science & Critical Thinking,Inborn; existing from birth rather than acquired
8000-senior-high-school-words.md,irrefutable,Philosophy of Science & Critical Thinking,Impossible to deny or disprove
8000-senior-high-school-words.md,metaphysics,Philosophy of Science & Critical Thinking,The branch of philosophy dealing with the nature of reality
8000-senior-high-school-words.md,nuance,Philosophy of Science & Critical Thinking,"A subtle difference in meaning, expression, or sound"
8000-senior-high-school-words.md,philosophical,Philosophy of Science & Critical Thinking,Relating to the study of fundamental questions about existence and knowledge
8000-senior-high-school-words.md,postmodernism,Philosophy of Science & Critical Thinking,A movement questioning universal truths and objective reality
8000-senior-high-school-words.md,precept,Philosophy of Science & Critical Thinking,A general rule intended to regulate behavior or thought
8000-senior-high-school-words.md,presumption,Philosophy of Science & Critical Thinking,An assumption accepted as true until proven otherwise
8000-senior-high-school-words.md,pseudoscience,Philosophy of Science & Critical Thinking,Claims or beliefs mistakenly regarded as based on scientific method
8000-senior-high-school-words.md,rebut,Philosophy of Science & Critical Thinking,To argue against a claim or accusation with evidence
8000-senior-high-school-words.md,relativism,Philosophy of Science & Critical Thinking,The doctrine that truth and morality are not absolute but vary by context
8000-senior-high-school-words.md,speculative,Philosophy of Science & Critical Thinking,Based on conjecture rather than firm evidence
8000-senior-high-school-words.md,substantiate,Philosophy of Science & Critical Thinking,To provide evidence to support or prove the truth of something
8000-senior-high-school-words.md,syllogism,Philosophy of Science & Critical Thinking,A form of reasoning with two premises and a conclusion
8000-senior-high-school-words.md,tentative,Philosophy of Science & Critical Thinking,Not certain or fixed; subject to change
8000-senior-high-school-words.md,theoretical,Philosophy of Science & Critical Thinking,Based on or relating to theory rather than practice
8000-senior-high-school-words.md,utilitarian,Philosophy of Science & Critical Thinking,Relating to the idea that the best action produces the greatest good for the most people
8000-senior-high-school-words.md,verifiable,Philosophy of Science & Critical Thinking,Able to be checked or demonstrated to be true
8000-senior-high-school-words.md,worldview,Philosophy of Science & Critical Thinking,A person's overall perspective on life and the world
8000-senior-high-school-words.md,determinism,Philosophy of Science & Critical Thinking,The doctrine that all events are determined by previously existing causes
8000-senior-high-school-words.md,free will,Philosophy of Science & Critical Thinking,The ability to make choices that are not predetermined
8000-senior-high-school-words.md,ontology,Philosophy of Science & Critical Thinking,The branch of philosophy that studies the nature of being and existence
8000-senior-high-school-words.md,phenomenology,Philosophy of Science & Critical Thinking,The philosophical study of structures of experience and consciousness
8000-senior-high-school-words.md,teleology,Philosophy of Science & Critical Thinking,The explanation of phenomena by the purpose they serve
8000-senior-high-school-words.md,dualism,Philosophy of Science & Critical Thinking,"The theory that reality consists of two fundamental substances, such as mind and matter"
8000-senior-high-school-words.md,monism,Philosophy of Science & Critical Thinking,The theory that reality is fundamentally one unified substance
8000-senior-high-school-words.md,nihilism,Philosophy of Science & Critical Thinking,"The belief that life lacks objective meaning, purpose, or value"
